id	rung	band	answerable	rank1	rank2	rank3	rank4	rank5
g098	rung-00200	weak	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/13-dock-scheduling-rules-2026.md	ext/sibling/a04-okapi-night-handover.txt	seed/archive/a02-kalpa-alert-routing-guide-2021.md	ext/sibling/a01-marrowbeck-excursion-sop.md
g098	rung-00500	weak	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/13-dock-scheduling-rules-2026.md	ext/sibling/a04-okapi-night-handover.txt	seed/archive/a02-kalpa-alert-routing-guide-2021.md	ext/sibling/a01-marrowbeck-excursion-sop.md
g098	rung-01000	weak	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/13-dock-scheduling-rules-2026.md	ext/sibling/a04-okapi-night-handover.txt	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/08-driver-hours-and-safety-policy.md
g099	rung-seed	grounded	true	seed/01-sop-temperature-excursion.md	seed/11-decision-telematics-vendor-2026.md	seed/14-customer-notification-matrix-2025.md	seed/08-driver-hours-and-safety-policy.md	seed/15-customer-notification-matrix-2026.md
g099	rung-00100	weak	true	ext/sibling/a03-petrichor-postmortem-insulin.md	seed/01-sop-temperature-excursion.md	seed/15-customer-notification-matrix-2026.md	seed/14-customer-notification-matrix-2025.md	ext/sibling/00010-postmortem.md
g099	rung-00200	weak	true	seed/01-sop-temperature-excursion.md	ext/sibling/a03-petrichor-postmortem-insulin.md	seed/15-customer-notification-matrix-2026.md	seed/14-customer-notification-matrix-2025.md	seed/09-dock-scheduling-wiki-export.html
g099	rung-00500	weak	true	seed/01-sop-temperature-excursion.md	ext/sibling/a03-petrichor-postmortem-insulin.md	seed/15-customer-notification-matrix-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/10-new-joiner-faq.md
g099	rung-01000	grounded	true	seed/01-sop-temperature-excursion.md	seed/10-new-joiner-faq.md	seed/09-dock-scheduling-wiki-export.html	seed/15-customer-notification-matrix-2026.md	ext/sibling/a03-petrichor-postmortem-insulin.md
g100	rung-seed	partial	true	seed/11-decision-telematics-vendor-2026.md	seed/15-customer-notification-matrix-2026.md	seed/01-sop-temperature-excursion.md	seed/04-night-shift-handover-log.txt	seed/13-dock-scheduling-rules-2026.md
g100	rung-00100	weak	true	ext/archive/00005-decision-retired.md	ext/sibling/00050-notification.md	ext/sibling/00023-notification.md	ext/sibling/00029-notification.md	ext/sibling/00036-notification.md
g100	rung-00200	weak	true	ext/archive/00005-decision-retired.md	ext/sibling/00143-notification.md	ext/sibling/00050-notification.md	ext/sibling/00023-notification.md	ext/sibling/00106-notification.md
g100	rung-00500	weak	true	seed/11-decision-telematics-vendor-2026.md	ext/sibling/00046-quarantine.md	ext/sibling/00453-sop.md	ext/sibling/00126-sop.md	ext/archive/00435-ratecard-retired.md
g100	rung-01000	weak	true	seed/11-decision-telematics-vendor-2026.md	ext/archive/00945-notification-retired.md	ext/sibling/00046-quarantine.md	ext/sibling/00476-sop.md	ext/sibling/00819-sop.md
g101	rung-seed	weak	true	seed/archive/a05-induction-checklist-2020.txt	seed/05-decision-telematics-vendor-2023.md	seed/08-driver-hours-and-safety-policy.md	seed/01-sop-temperature-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g101	rung-00100	grounded	true	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a05-norvell-telematics-decision-2026.md	seed/05-decision-telematics-vendor-2023.md	ext/adjacent/a09-marrowbeck-ammonia-facilities.md	ext/sibling/a02-vantorix-sensor-thresholds.yaml
g101	rung-00200	grounded	true	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a05-norvell-telematics-decision-2026.md	ext/sibling/a02-vantorix-sensor-thresholds.yaml	seed/05-decision-telematics-vendor-2023.md	seed/10-new-joiner-faq.md
g101	rung-00500	weak	true	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a02-vantorix-sensor-thresholds.yaml	ext/sibling/a05-norvell-telematics-decision-2026.md	seed/05-decision-telematics-vendor-2023.md	seed/10-new-joiner-faq.md
g101	rung-01000	weak	true	seed/archive/a05-induction-checklist-2020.txt	ext/sibling/a02-vantorix-sensor-thresholds.yaml	ext/sibling/a05-norvell-telematics-decision-2026.md	seed/05-decision-telematics-vendor-2023.md	seed/13-dock-scheduling-rules-2026.md
g102	rung-seed	partial	true	seed/06-re-fw-telematics-cutover.eml	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	seed/13-dock-scheduling-rules-2026.md	seed/03-postmortem-nagpur-vaccine-excursion.md
g102	rung-00100	partial	true	ext/sibling/00006-decision.md	ext/sibling/00053-decision.md	seed/05-decision-telematics-vendor-2023.md	ext/sibling/00020-decision.md	ext/sibling/00059-decision.md
g102	rung-00200	partial	true	ext/sibling/00006-decision.md	ext/sibling/00080-decision.md	ext/sibling/00053-decision.md	ext/sibling/00140-decision.md	seed/05-decision-telematics-vendor-2023.md
g102	rung-00500	partial	true	ext/sibling/00006-decision.md	ext/sibling/00080-decision.md	ext/sibling/00419-decision.md	ext/sibling/00200-decision.md	ext/sibling/00053-decision.md
g102	rung-01000	partial	true	ext/sibling/00006-decision.md	ext/sibling/00953-decision.md	ext/sibling/00080-decision.md	ext/sibling/00419-decision.md	ext/sibling/00920-decision.md
g103	rung-seed	weak	true	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/04-night-shift-handover-log.txt	seed/15-customer-notification-matrix-2026.md
g103	rung-00100	grounded	true	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/sibling/a01-marrowbeck-excursion-sop.md	ext/sibling/00000-sop.md
g103	rung-00200	weak	true	ext/sibling/00116-quarantine.md	ext/sibling/00130-postmortem.md	ext/sibling/00103-postmortem.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md
g103	rung-00500	weak	true	ext/sibling/00219-sop.md	ext/sibling/00406-sop.md	ext/sibling/00180-sop.md	ext/sibling/00310-postmortem.md	ext/sibling/00416-postmortem.md
g103	rung-01000	weak	true	ext/sibling/00639-sop.md	ext/sibling/00219-sop.md	ext/sibling/00406-sop.md	ext/sibling/00180-sop.md	ext/sibling/00840-sop.md
g104	rung-seed	weak	true	seed/02-sensor-thresholds.yaml	seed/01-sop-temperature-excursion.md	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md
g104	rung-00100	grounded	true	ext/sibling/00046-quarantine.md	seed/13-dock-scheduling-rules-2026.md	ext/sibling/00033-sop.md	ext/sibling/00039-sop.md	ext/sibling/00000-sop.md
g104	rung-00200	weak	true	ext/sibling/00046-quarantine.md	ext/sibling/00116-quarantine.md	seed/13-dock-scheduling-rules-2026.md	ext/sibling/00033-sop.md	ext/sibling/00060-sop.md
g104	rung-00500	weak	true	seed/13-dock-scheduling-rules-2026.md	ext/sibling/00046-quarantine.md	ext/sibling/00186-quarantine.md	ext/sibling/00396-quarantine.md	ext/sibling/00326-quarantine.md
g104	rung-01000	grounded	true	seed/13-dock-scheduling-rules-2026.md	ext/sibling/00046-quarantine.md	ext/sibling/00746-quarantine.md	ext/sibling/00186-quarantine.md	ext/sibling/00816-quarantine.md
g105	rung-seed	weak	true	seed/10-new-joiner-faq.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/14-customer-notification-matrix-2025.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g105	rung-00100	weak	true	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/10-new-joiner-faq.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a05-induction-checklist-2020.txt	seed/archive/a01-sop-temperature-excursion-rev2.md
g105	rung-00200	grounded	true	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/10-new-joiner-faq.md	seed/archive/a05-induction-checklist-2020.txt	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g105	rung-00500	grounded	true	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/10-new-joiner-faq.md	seed/archive/a05-induction-checklist-2020.txt	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/03-postmortem-nagpur-vaccine-excursion.md
g105	rung-01000	grounded	true	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/10-new-joiner-faq.md	seed/archive/a05-induction-checklist-2020.txt	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/03-postmortem-nagpur-vaccine-excursion.md
g106	rung-seed	partial	true	seed/13-dock-scheduling-rules-2026.md	seed/11-decision-telematics-vendor-2026.md	seed/06-re-fw-telematics-cutover.eml	seed/05-decision-telematics-vendor-2023.md	seed/08-driver-hours-and-safety-policy.md
g106	rung-00100	partial	true	ext/filler/a17-beekeeping-minutes.md	ext/sibling/a08-sundari-notification-matrix.md	ext/adjacent/a10-vantorix-it-access.md	ext/sibling/00050-notification.md	ext/sibling/00023-notification.md
g106	rung-00200	partial	true	ext/filler/a17-beekeeping-minutes.md	ext/sibling/a08-sundari-notification-matrix.md	ext/sibling/00143-notification.md	ext/sibling/00050-notification.md	ext/adjacent/a10-vantorix-it-access.md
g106	rung-00500	partial	true	ext/filler/a17-beekeeping-minutes.md	ext/sibling/a08-sundari-notification-matrix.md	ext/adjacent/a13-halberd-insurance-claim.eml	ext/adjacent/a10-vantorix-it-access.md	ext/sibling/00143-notification.md
g106	rung-01000	partial	true	ext/filler/a17-beekeeping-minutes.md	ext/sibling/a08-sundari-notification-matrix.md	ext/adjacent/a13-halberd-insurance-claim.eml	ext/filler/00028-release-notes.md	ext/filler/00442-release-notes.md
g107	rung-seed	partial	true	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md	seed/02-sensor-thresholds.yaml	seed/10-new-joiner-faq.md	seed/03-postmortem-nagpur-vaccine-excursion.md
g107	rung-00100	weak	true	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md	ext/sibling/00033-sop.md	ext/sibling/00039-sop.md
g107	rung-00200	weak	true	ext/sibling/00126-sop.md	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md	ext/sibling/00033-sop.md
g107	rung-00500	weak	true	ext/sibling/00453-sop.md	ext/sibling/00126-sop.md	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md
g107	rung-01000	weak	true	ext/sibling/00476-sop.md	ext/sibling/00819-sop.md	ext/sibling/00453-sop.md	ext/sibling/00546-sop.md	ext/sibling/00126-sop.md
g108	rung-seed	partial	true	seed/09-dock-scheduling-wiki-export.html	seed/04-night-shift-handover-log.txt	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/archive/a05-induction-checklist-2020.txt	seed/10-new-joiner-faq.md
g108	rung-00100	partial	true	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/a07-halberd-dock-wiki.html	ext/adjacent/a11-petrichor-hr-leave.md	ext/sibling/a04-okapi-night-handover.txt	ext/adjacent/a09-marrowbeck-ammonia-facilities.md
g108	rung-00200	partial	true	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/a07-halberd-dock-wiki.html	ext/adjacent/a11-petrichor-hr-leave.md	ext/sibling/a04-okapi-night-handover.txt	seed/09-dock-scheduling-wiki-export.html
g108	rung-00500	partial	true	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/a07-halberd-dock-wiki.html	ext/adjacent/a11-petrichor-hr-leave.md	ext/sibling/a04-okapi-night-handover.txt	seed/09-dock-scheduling-wiki-export.html
g108	rung-01000	partial	true	ext/adjacent/a11-petrichor-hr-leave.md	ext/sibling/a03-petrichor-postmortem-insulin.md	ext/sibling/a07-halberd-dock-wiki.html	ext/sibling/a04-okapi-night-handover.txt	seed/09-dock-scheduling-wiki-export.html
g109	rung-seed	partial	true	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/06-re-fw-telematics-cutover.eml	seed/archive/a03-dock-scheduling-wiki-2021.html
g109	rung-00100	partial	true	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	ext/archive/00005-decision-retired.md	ext/archive/a19-norvell-telematics-decision-2022.md	ext/sibling/00006-decision.md
g109	rung-00200	partial	true	seed/05-decision-telematics-vendor-2023.md	seed/11-decision-telematics-vendor-2026.md	ext/archive/00005-decision-retired.md	ext/archive/00075-decision-retired.md	ext/archive/00145-decision-retired.md
g109	rung-00500	partial	true	seed/05-decision-telematics-vendor-2023.md	ext/sibling/00200-decision.md	ext/sibling/00413-decision.md	ext/sibling/00353-decision.md	ext/archive/00285-decision-retired.md
g109	rung-01000	partial	true	seed/05-decision-telematics-vendor-2023.md	ext/sibling/00953-decision.md	ext/sibling/00200-decision.md	ext/sibling/00620-decision.md	ext/sibling/00500-decision.md
g110	rung-seed	partial	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	seed/01-sop-temperature-excursion.md	seed/13-dock-scheduling-rules-2026.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g110	rung-00100	weak	true	ext/adjacent/a10-vantorix-it-access.md	ext/sibling/00026-hours.md	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	ext/adjacent/a14-sundari-onboarding.html
g110	rung-00200	weak	true	ext/adjacent/a10-vantorix-it-access.md	ext/sibling/00026-hours.md	ext/sibling/00096-hours.md	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md
g110	rung-00500	grounded	true	ext/adjacent/a10-vantorix-it-access.md	ext/sibling/00446-hours.md	ext/sibling/00376-hours.md	ext/sibling/00026-hours.md	ext/sibling/00096-hours.md
g110	rung-01000	grounded	true	ext/adjacent/a10-vantorix-it-access.md	ext/sibling/00936-hours.md	ext/sibling/00446-hours.md	ext/sibling/00586-hours.md	ext/sibling/00866-hours.md
g111	rung-seed	grounded	true	seed/01-sop-temperature-excursion.md	seed/15-customer-notification-matrix-2026.md	seed/14-customer-notification-matrix-2025.md	seed/08-driver-hours-and-safety-policy.md	seed/archive/a04-driver-hours-policy-2019.md
g111	rung-00100	grounded	true	ext/sibling/a04-okapi-night-handover.txt	ext/archive/00035-notification-retired.md	ext/archive/00005-decision-retired.md	ext/archive/00015-ratecard-retired.md	ext/archive/00045-quarantine-retired.md
g111	rung-00200	grounded	true	ext/sibling/a04-okapi-night-handover.txt	ext/archive/00035-notification-retired.md	ext/archive/00085-ratecard-retired.md	ext/archive/00005-decision-retired.md	ext/archive/00105-notification-retired.md
g111	rung-00500	grounded	true	ext/sibling/a04-okapi-night-handover.txt	ext/archive/00035-notification-retired.md	ext/archive/00245-notification-retired.md	ext/archive/00455-notification-retired.md	ext/archive/00435-ratecard-retired.md
g111	rung-01000	grounded	true	ext/sibling/a04-okapi-night-handover.txt	ext/archive/00035-notification-retired.md	ext/archive/00625-postmortem-retired.md	ext/archive/00485-postmortem-retired.md	ext/archive/00245-notification-retired.md
g112	rung-seed	partial	true	seed/01-sop-temperature-excursion.md	seed/13-dock-scheduling-rules-2026.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/06-re-fw-telematics-cutover.eml
g112	rung-00100	partial	true	ext/filler/a15-release-notes-tilecutter.md	ext/adjacent/a14-sundari-onboarding.html	ext/sibling/a04-okapi-night-handover.txt	seed/13-dock-scheduling-rules-2026.md	seed/01-sop-temperature-excursion.md
g112	rung-00200	partial	true	ext/adjacent/a14-sundari-onboarding.html	ext/filler/a15-release-notes-tilecutter.md	ext/sibling/a04-okapi-night-handover.txt	seed/13-dock-scheduling-rules-2026.md	seed/01-sop-temperature-excursion.md
g112	rung-00500	partial	true	ext/adjacent/a14-sundari-onboarding.html	ext/filler/a15-release-notes-tilecutter.md	ext/sibling/a04-okapi-night-handover.txt	seed/13-dock-scheduling-rules-2026.md	ext/adjacent/a10-vantorix-it-access.md
g112	rung-01000	partial	true	ext/adjacent/a14-sundari-onboarding.html	ext/filler/a15-release-notes-tilecutter.md	ext/sibling/a04-okapi-night-handover.txt	seed/13-dock-scheduling-rules-2026.md	ext/adjacent/a10-vantorix-it-access.md
g113	rung-seed	partial	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/08-driver-hours-and-safety-policy.md	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md
g113	rung-00100	partial	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md	ext/sibling/00049-postmortem.md
g113	rung-00200	partial	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md	seed/11-decision-telematics-vendor-2026.md
g113	rung-00500	partial	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md	seed/11-decision-telematics-vendor-2026.md
g113	rung-01000	partial	true	seed/02-sensor-thresholds.yaml	seed/06-re-fw-telematics-cutover.eml	seed/04-night-shift-handover-log.txt	seed/10-new-joiner-faq.md	seed/11-decision-telematics-vendor-2026.md
g114	rung-seed	partial	true	seed/13-dock-scheduling-rules-2026.md	seed/01-sop-temperature-excursion.md	seed/archive/a03-dock-scheduling-wiki-2021.html	seed/04-night-shift-handover-log.txt	seed/09-dock-scheduling-wiki-export.html
g114	rung-00100	partial	true	ext/adjacent/a09-marrowbeck-ammonia-facilities.md	seed/13-dock-scheduling-rules-2026.md	ext/sibling/a04-okapi-night-handover.txt	seed/04-night-shift-handover-log.txt	ext/sibling/00010-postmortem.md
g114	rung-00200	partial	true	ext/adjacent/a09-marrowbeck-ammonia-facilities.md	seed/13-dock-scheduling-rules-2026.md	ext/sibling/a04-okapi-night-handover.txt	seed/04-night-shift-handover-log.txt	seed/01-sop-temperature-excursion.md
g114	rung-00500	partial	true	ext/adjacent/a09-marrowbeck-ammonia-facilities.md	ext/sibling/a04-okapi-night-handover.txt	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/01-sop-temperature-excursion.md
g114	rung-01000	partial	true	ext/adjacent/a09-marrowbeck-ammonia-facilities.md	ext/sibling/a04-okapi-night-handover.txt	seed/13-dock-scheduling-rules-2026.md	seed/04-night-shift-handover-log.txt	seed/01-sop-temperature-excursion.md
g115	rung-seed	partial	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/09-dock-scheduling-wiki-export.html	seed/13-dock-scheduling-rules-2026.md	seed/10-new-joiner-faq.md	seed/12-rate-card-2026-h2.md
g115	rung-00100	weak	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/09-dock-scheduling-wiki-export.html	ext/adjacent/a13-halberd-insurance-claim.eml	seed/13-dock-scheduling-rules-2026.md	ext/sibling/a07-halberd-dock-wiki.html
g115	rung-00200	weak	true	seed/09-dock-scheduling-wiki-export.html	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/adjacent/a13-halberd-insurance-claim.eml	ext/sibling/a07-halberd-dock-wiki.html	seed/13-dock-scheduling-rules-2026.md
g115	rung-00500	grounded	true	seed/09-dock-scheduling-wiki-export.html	ext/sibling/a07-halberd-dock-wiki.html	seed/03-postmortem-nagpur-vaccine-excursion.md	ext/adjacent/a13-halberd-insurance-claim.eml	ext/adjacent/a10-vantorix-it-access.md
g115	rung-01000	weak	true	seed/09-dock-scheduling-wiki-export.html	ext/sibling/a07-halberd-dock-wiki.html	ext/adjacent/a10-vantorix-it-access.md	ext/adjacent/a13-halberd-insurance-claim.eml	seed/03-postmortem-nagpur-vaccine-excursion.md
g116	rung-seed	grounded	true	seed/11-decision-telematics-vendor-2026.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/06-re-fw-telematics-cutover.eml	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt
g116	rung-00100	weak	true	seed/11-decision-telematics-vendor-2026.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/10-new-joiner-faq.md	seed/06-re-fw-telematics-cutover.eml	seed/04-night-shift-handover-log.txt
g116	rung-00200	weak	true	seed/11-decision-telematics-vendor-2026.md	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/10-new-joiner-faq.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/04-night-shift-handover-log.txt
g116	rung-00500	weak	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/11-decision-telematics-vendor-2026.md	seed/10-new-joiner-faq.md	seed/archive/a02-kalpa-alert-routing-guide-2021.md	seed/04-night-shift-handover-log.txt
g116	rung-01000	weak	true	seed/03-postmortem-nagpur-vaccine-excursion.md	seed/11-decision-telematics-vendor-2026.md	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt	seed/archive/a02-kalpa-alert-routing-guide-2021.md
g117	rung-seed	weak	true	seed/12-rate-card-2026-h2.md	seed/07-rate-card-and-surcharges.md	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt	seed/06-re-fw-telematics-cutover.eml
g117	rung-00100	weak	true	seed/12-rate-card-2026-h2.md	seed/07-rate-card-and-surcharges.md	ext/archive/a20-braidwood-rate-card-2023.md	ext/sibling/a06-braidwood-rate-card-2026.md	seed/10-new-joiner-faq.md
g117	rung-00200	weak	true	seed/12-rate-card-2026-h2.md	seed/07-rate-card-and-surcharges.md	ext/archive/a20-braidwood-rate-card-2023.md	seed/10-new-joiner-faq.md	ext/sibling/a06-braidwood-rate-card-2026.md
g117	rung-00500	weak	true	seed/07-rate-card-and-surcharges.md	seed/12-rate-card-2026-h2.md	ext/archive/a20-braidwood-rate-card-2023.md	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt
g117	rung-01000	weak	true	seed/07-rate-card-and-surcharges.md	seed/12-rate-card-2026-h2.md	ext/archive/a20-braidwood-rate-card-2023.md	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt
g118	rung-seed	partial	true	seed/10-new-joiner-faq.md	seed/04-night-shift-handover-log.txt	seed/archive/a05-induction-checklist-2020.txt	seed/09-dock-scheduling-wiki-export.html	seed/13-dock-scheduling-rules-2026.md
g118	rung-00100	grounded	true	seed/10-new-joiner-faq.md	ext/adjacent/a10-vantorix-it-access.md	seed/04-night-shift-handover-log.txt	seed/archive/a05-induction-checklist-2020.txt	seed/09-dock-scheduling-wiki-export.html
g118	rung-00200	grounded	true	seed/10-new-joiner-faq.md	ext/adjacent/a10-vantorix-it-access.md	seed/04-night-shift-handover-log.txt	seed/archive/a05-induction-checklist-2020.txt	seed/09-dock-scheduling-wiki-export.html
g118	rung-00500	grounded	true	seed/10-new-joiner-faq.md	ext/adjacent/a10-vantorix-it-access.md	seed/archive/a05-induction-checklist-2020.txt	seed/04-night-shift-handover-log.txt	seed/09-dock-scheduling-wiki-export.html
g118	rung-01000	grounded	true	seed/10-new-joiner-faq.md	ext/adjacent/a10-vantorix-it-access.md	seed/archive/a05-induction-checklist-2020.txt	seed/04-night-shift-handover-log.txt	seed/09-dock-scheduling-wiki-export.html
g119	rung-seed	weak	true	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md	seed/14-customer-notification-matrix-2025.md	seed/15-customer-notification-matrix-2026.md	seed/13-dock-scheduling-rules-2026.md
g119	rung-00100	weak	true	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/14-customer-notification-matrix-2025.md	seed/15-customer-notification-matrix-2026.md
g119	rung-00200	weak	true	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/01-sop-temperature-excursion.md	ext/sibling/00120-sop.md	ext/sibling/a01-marrowbeck-excursion-sop.md	seed/14-customer-notification-matrix-2025.md
g119	rung-00500	weak	true	seed/archive/a01-sop-temperature-excursion-rev2.md	ext/sibling/00196-sop.md	ext/sibling/00459-sop.md	ext/sibling/00120-sop.md	ext/sibling/00213-sop.md
g119	rung-01000	weak	true	seed/archive/a01-sop-temperature-excursion-rev2.md	ext/sibling/00196-sop.md	ext/sibling/00459-sop.md	ext/sibling/00879-sop.md	ext/sibling/00120-sop.md
g120	rung-seed	partial	true	seed/01-sop-temperature-excursion.md	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/02-sensor-thresholds.yaml	seed/11-decision-telematics-vendor-2026.md	seed/03-postmortem-nagpur-vaccine-excursion.md
g120	rung-00100	partial	true	seed/archive/a01-sop-temperature-excursion-rev2.md	seed/02-sensor-thresholds.yaml	seed/01-sop-temperature-excursion.md	ext/sibling/00033-sop.md	ext/sibling/00046-quarantine.md
g120	rung-00200	partial	true	ext/sibling/00116-quarantine.md	ext/sibling/00130-postmortem.md	ext/sibling/00103-postmortem.md	seed/02-sensor-thresholds.yaml	seed/archive/a01-sop-temperature-excursion-rev2.md
g120	rung-00500	partial	true	ext/sibling/00219-sop.md	ext/sibling/00406-sop.md	ext/sibling/00180-sop.md	ext/sibling/00116-quarantine.md	ext/sibling/00416-postmortem.md
g120	rung-01000	partial	true	ext/sibling/00219-sop.md	ext/sibling/00639-sop.md	ext/sibling/00406-sop.md	ext/sibling/00720-sop.md	ext/sibling/00180-sop.md
g121	rung-seed	grounded	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	seed/01-sop-temperature-excursion.md	seed/13-dock-scheduling-rules-2026.md	seed/archive/a01-sop-temperature-excursion-rev2.md
g121	rung-00100	grounded	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	ext/adjacent/a12-okapi-workshop.md	seed/01-sop-temperature-excursion.md	seed/13-dock-scheduling-rules-2026.md
g121	rung-00200	grounded	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	ext/adjacent/a12-okapi-workshop.md	seed/01-sop-temperature-excursion.md	ext/sibling/00046-quarantine.md
g121	rung-00500	grounded	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	ext/adjacent/a12-okapi-workshop.md	ext/adjacent/a14-sundari-onboarding.html	seed/01-sop-temperature-excursion.md
g121	rung-01000	grounded	true	seed/archive/a04-driver-hours-policy-2019.md	seed/08-driver-hours-and-safety-policy.md	ext/adjacent/a12-okapi-workshop.md	ext/adjacent/a14-sundari-onboarding.html	ext/sibling/00936-hours.md
g122	rung-seed	partial	true	seed/13-dock-scheduling-rules-2026.md	seed/09-dock-scheduling-wiki-export.html	seed/15-customer-notification-matrix-2026.md	seed/archive/a04-driver-hours-policy-2019.md	seed/14-customer-notification-matrix-2025.md
g122	rung-00100	partial	true	ext/sibling/00026-hours.md	ext/adjacent/a12-okapi-workshop.md	ext/sibling/00010-postmortem.md	ext/sibling/00043-postmortem.md	ext/sibling/00049-postmortem.md
g122	rung-00200	partial	true	ext/sibling/00026-hours.md	ext/sibling/00096-hours.md	ext/adjacent/a12-okapi-workshop.md	ext/adjacent/a09-marrowbeck-ammonia-facilities.md	ext/sibling/00010-postmortem.md
g122	rung-00500	partial	true	ext/sibling/00446-hours.md	ext/sibling/00376-hours.md	ext/sibling/00026-hours.md	ext/sibling/00096-hours.md	ext/sibling/00236-hours.md
